snapshot_ts_ms,stage,symbol,side,strategy,signal_id,pending_id,setup_id,outcome,image_path,context_interval,entry_interval,breakout_level,entry_ref,stop,tp1,tp2,note,image_available
1773999837736,pending,AIAUSDT,LONG,long_breakout_retest,,AIAUSDT-LONG-1773999300000,AIAUSDT-LONG-1773999300000,,/root/binance_bot_signals/review_snapshots/20260320/AIAUSDT_LONG_long_breakout_retest_pending_1773999300000.png,1h,5m,0.10302,,,,,OI jump 2.59% + breakout pending + 15m up + 1h flat,
1774000010702,pending,ETHFIUSDT,LONG,long_breakout_retest,,ETHFIUSDT-LONG-1773999600000,ETHFIUSDT-LONG-1773999600000,,/root/binance_bot_signals/review_snapshots/20260320/ETHFIUSDT_LONG_long_breakout_retest_pending_1773999600000.png,1h,5m,0.5503,,,,,OI jump 3.90% + breakout pending + 15m flat + 1h up,
1774001765031,pending,XPLUSDT,SHORT,short_exhaustion_retest,,XPLUSDT-SHORT-EXH-1774000800000,XPLUSDT-SHORT-EXH-1774000800000,,/root/binance_bot_signals/review_snapshots/20260320/XPLUSDT_SHORT_short_exhaustion_retest_pending_1774000800000.png,1h,15m,0.0992,,,,,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail pending,
1774002246849,pending,WAXPUSDT,LONG,long_breakout_retest,,WAXPUSDT-LONG-1774001700000,WAXPUSDT-LONG-1774001700000,,/root/binance_bot_signals/review_snapshots/20260320/WAXPUSDT_LONG_long_breakout_retest_pending_1774001700000.png,1h,5m,0.007231,,,,,OI jump 3.79% + breakout pending + 15m flat + 1h flat,
1774002695893,confirmed,XPLUSDT,SHORT,short_exhaustion_retest,XPLUSDT-SHORT-1774000800000-1,,XPLUSDT-SHORT-1774000800000-1,,/root/binance_bot_signals/review_snapshots/20260320/XPLUSDT_SHORT_short_exhaustion_retest_confirmed_1774000800000.png,1h,15m,0.0992,0.099,0.10197,0.09603,0.09306,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,
1774004934305,pending,RIVERUSDT,LONG,long_breakout_retest,,RIVERUSDT-LONG-1774004400000,RIVERUSDT-LONG-1774004400000,,/root/binance_bot_signals/review_snapshots/20260320/RIVERUSDT_LONG_long_breakout_retest_pending_1774004400000.png,1h,5m,20.272,,,,,OI jump 2.85% + breakout pending + 15m flat + 1h flat,
1774004960092,pending,WAXPUSDT,LONG,long_breakout_retest,,WAXPUSDT-LONG-1774004400000,WAXPUSDT-LONG-1774004400000,,/root/binance_bot_signals/review_snapshots/20260320/WAXPUSDT_LONG_long_breakout_retest_pending_1774004400000.png,1h,5m,0.007465,,,,,OI jump 3.40% + breakout pending + 15m flat + 1h flat,
1774006222689,pending,LTCUSDT,SHORT,short_exhaustion_retest,,LTCUSDT-SHORT-EXH-1774005300000,LTCUSDT-SHORT-EXH-1774005300000,,/root/binance_bot_signals/review_snapshots/20260320/LTCUSDT_SHORT_short_exhaustion_retest_pending_1774005300000.png,1h,15m,55.48,,,,,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,
1774007144063,confirmed,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-1774005300000-1,,LTCUSDT-SHORT-1774005300000-1,,/root/binance_bot_signals/review_snapshots/20260320/LTCUSDT_SHORT_short_exhaustion_retest_confirmed_1774005300000.png,1h,15m,55.48,55.29,56.9487,53.631299999999996,51.97259999999999,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1774007160567,pending,ASTERUSDT,SHORT,short_exhaustion_retest,,ASTERUSDT-SHORT-EXH-1774006200000,ASTERUSDT-SHORT-EXH-1774006200000,,/root/binance_bot_signals/review_snapshots/20260320/ASTERUSDT_SHORT_short_exhaustion_retest_pending_1774006200000.png,1h,15m,0.6802,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774007168253,pending,UNIUSDT,SHORT,short_exhaustion_retest,,UNIUSDT-SHORT-EXH-1774006200000,UNIUSDT-SHORT-EXH-1774006200000,,/root/binance_bot_signals/review_snapshots/20260320/UNIUSDT_SHORT_short_exhaustion_retest_pending_1774006200000.png,1h,15m,3.593,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1774007172587,pending,WAXPUSDT,LONG,long_breakout_retest,,WAXPUSDT-LONG-1774006800000,WAXPUSDT-LONG-1774006800000,,/root/binance_bot_signals/review_snapshots/20260320/WAXPUSDT_LONG_long_breakout_retest_pending_1774006800000.png,1h,5m,0.007715,,,,,OI jump 11.00% + breakout pending + 15m flat + 1h flat,
1774010786821,pending,AAVEUSDT,SHORT,short_exhaustion_retest,,AAVEUSDT-SHORT-EXH-1774009800000,AAVEUSDT-SHORT-EXH-1774009800000,,/root/binance_bot_signals/review_snapshots/20260320/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1774009800000.png,1h,15m,111.27,,,,,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,
1774011114419,pending,ZETAUSDT,LONG,long_breakout_retest,,ZETAUSDT-LONG-1774010700000,ZETAUSDT-LONG-1774010700000,,/root/binance_bot_signals/review_snapshots/20260320/ZETAUSDT_LONG_long_breakout_retest_pending_1774010700000.png,1h,5m,0.0602,,,,,OI jump 4.91% + breakout pending + 15m flat + 1h flat,
1774011706958,confirmed,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-1774009800000-1,,AAVEUSDT-SHORT-1774009800000-1,,/root/binance_bot_signals/review_snapshots/20260320/AAVEUSDT_SHORT_short_exhaustion_retest_confirmed_1774009800000.png,1h,15m,111.27,111.03,114.3609,107.6991,104.3682,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,
1774011737221,pending,GALAUSDT,SHORT,short_exhaustion_retest,,GALAUSDT-SHORT-EXH-1774010700000,GALAUSDT-SHORT-EXH-1774010700000,,/root/binance_bot_signals/review_snapshots/20260320/GALAUSDT_SHORT_short_exhaustion_retest_pending_1774010700000.png,1h,15m,0.00335,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1774012190157,pending,PIPPINUSDT,LONG,long_breakout_retest,,PIPPINUSDT-LONG-1774011600000,PIPPINUSDT-LONG-1774011600000,,/root/binance_bot_signals/review_snapshots/20260320/PIPPINUSDT_LONG_long_breakout_retest_pending_1774011600000.png,1h,5m,0.08946,,,,,OI jump 2.62% + breakout pending + 15m flat + 1h up,
1774012519304,pending,APRUSDT,SHORT,short_exhaustion_retest,,APRUSDT-SHORT-EXH-1774011600000,APRUSDT-SHORT-EXH-1774011600000,,/root/binance_bot_signals/review_snapshots/20260320/APRUSDT_SHORT_short_exhaustion_retest_pending_1774011600000.png,1h,15m,0.13115,,,,,1h exhaustion 27/35 + 15m breakdown 29/30 -> retest fail pending,
1774013456237,pending,UAIUSDT,SHORT,short_exhaustion_retest,,UAIUSDT-SHORT-EXH-1774012500000,UAIUSDT-SHORT-EXH-1774012500000,,/root/binance_bot_signals/review_snapshots/20260320/UAIUSDT_SHORT_short_exhaustion_retest_pending_1774012500000.png,1h,15m,0.535,,,,,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,
1774014404305,pending,RIVERUSDT,LONG,long_breakout_retest,,RIVERUSDT-LONG-1774014000000,RIVERUSDT-LONG-1774014000000,,/root/binance_bot_signals/review_snapshots/20260320/RIVERUSDT_LONG_long_breakout_retest_pending_1774014000000.png,1h,5m,22.856,,,,,OI jump 2.71% + breakout pending + 15m flat + 1h up,
1774014427020,pending,PIXELUSDT,LONG,long_breakout_retest,,PIXELUSDT-LONG-1774014000000,PIXELUSDT-LONG-1774014000000,,/root/binance_bot_signals/review_snapshots/20260320/PIXELUSDT_LONG_long_breakout_retest_pending_1774014000000.png,1h,5m,0.009573,,,,,OI jump 2.30% + breakout pending + 15m up + 1h up,
1774014438278,pending,ZROUSDT,SHORT,short_exhaustion_retest,,ZROUSDT-SHORT-EXH-1774013400000,ZROUSDT-SHORT-EXH-1774013400000,,/root/binance_bot_signals/review_snapshots/20260320/ZROUSDT_SHORT_short_exhaustion_retest_pending_1774013400000.png,1h,15m,2.0426,,,,,1h exhaustion 25/35 + 15m breakdown 29/30 -> retest fail pending,
1774015209769,pending,TRUMPUSDT,SHORT,short_exhaustion_retest,,TRUMPUSDT-SHORT-EXH-1774014300000,TRUMPUSDT-SHORT-EXH-1774014300000,,/root/binance_bot_signals/review_snapshots/20260320/TRUMPUSDT_SHORT_short_exhaustion_retest_pending_1774014300000.png,1h,15m,3.316,,,,,1h exhaustion 31/35 + 15m breakdown 29/30 -> retest fail pending,
1774015233232,pending,TONUSDT,SHORT,short_exhaustion_retest,,TONUSDT-SHORT-EXH-1774014300000,TONUSDT-SHORT-EXH-1774014300000,,/root/binance_bot_signals/review_snapshots/20260320/TONUSDT_SHORT_short_exhaustion_retest_pending_1774014300000.png,1h,15m,1.2307,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774015361185,pending,PAXGUSDT,SHORT,short_exhaustion_retest,,PAXGUSDT-SHORT-EXH-1774014300000,PAXGUSDT-SHORT-EXH-1774014300000,,/root/binance_bot_signals/review_snapshots/20260320/PAXGUSDT_SHORT_short_exhaustion_retest_pending_1774014300000.png,1h,15m,4638.38,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774015694673,pending,BEATUSDT,LONG,long_breakout_retest,,BEATUSDT-LONG-1774015200000,BEATUSDT-LONG-1774015200000,,/root/binance_bot_signals/review_snapshots/20260320/BEATUSDT_LONG_long_breakout_retest_pending_1774015200000.png,1h,5m,0.6089,,,,,OI jump 2.50% + breakout pending + 15m flat + 1h flat,
1774016151190,confirmed,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-1774014300000-1,,TRUMPUSDT-SHORT-1774014300000-1,,/root/binance_bot_signals/review_snapshots/20260320/TRUMPUSDT_SHORT_short_exhaustion_retest_confirmed_1774014300000.png,1h,15m,3.316,3.291,3.38973,3.1922699999999997,3.0935399999999995,1h exhaustion 31/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774016179862,pending,WIFUSDT,SHORT,short_exhaustion_retest,,WIFUSDT-SHORT-EXH-1774015200000,WIFUSDT-SHORT-EXH-1774015200000,,/root/binance_bot_signals/review_snapshots/20260320/WIFUSDT_SHORT_short_exhaustion_retest_pending_1774015200000.png,1h,15m,0.1767,,,,,1h exhaustion 27/35 + 15m breakdown 25/30 -> retest fail pending,
1774016817824,pending,BTRUSDT,LONG,long_breakout_retest,,BTRUSDT-LONG-1774016400000,BTRUSDT-LONG-1774016400000,,/root/binance_bot_signals/review_snapshots/20260320/BTRUSDT_LONG_long_breakout_retest_pending_1774016400000.png,1h,5m,0.12011,,,,,OI jump 3.21% + breakout pending + 15m flat + 1h up,
1774017750857,pending,PIPPINUSDT,LONG,long_breakout_retest,,PIPPINUSDT-LONG-1774017300000,PIPPINUSDT-LONG-1774017300000,,/root/binance_bot_signals/review_snapshots/20260320/PIPPINUSDT_LONG_long_breakout_retest_pending_1774017300000.png,1h,5m,0.1,,,,,OI jump 3.44% + breakout pending + 15m flat + 1h up,
1774017910496,confirmed,TONUSDT,SHORT,short_exhaustion_retest,TONUSDT-SHORT-1774014300000-3,,TONUSDT-SHORT-1774014300000-3,,/root/binance_bot_signals/review_snapshots/20260320/TONUSDT_SHORT_short_exhaustion_retest_confirmed_1774014300000.png,1h,15m,1.2307,1.2244,1.261132,1.187668,1.150936,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774018860898,closed,XPLUSDT,SHORT,short_exhaustion_retest,XPLUSDT-SHORT-1774000800000-1,,XPLUSDT-SHORT-1774000800000-1,WIN_TP1,/root/binance_bot_signals/review_snapshots/20260320/XPLUSDT_SHORT_short_exhaustion_retest_closed_1774000800000.png,1h,15m,0.0992,0.099,0.10197,0.09603,0.09306,WIN_TP1 | r=1.00 | tp1 hit,
1774018894909,pending,ZROUSDT,SHORT,short_exhaustion_retest,,ZROUSDT-SHORT-EXH-1774017900000,ZROUSDT-SHORT-EXH-1774017900000,,/root/binance_bot_signals/review_snapshots/20260320/ZROUSDT_SHORT_short_exhaustion_retest_pending_1774017900000.png,1h,15m,1.9866,,,,,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail pending,
1774019035130,pending,ENJUSDT,LONG,long_breakout_retest,,ENJUSDT-LONG-1774018500000,ENJUSDT-LONG-1774018500000,,/root/binance_bot_signals/review_snapshots/20260320/ENJUSDT_LONG_long_breakout_retest_pending_1774018500000.png,1h,5m,0.0258,,,,,OI jump 4.03% + breakout pending + 15m up + 1h up,
1774019810197,confirmed,ZROUSDT,SHORT,short_exhaustion_retest,ZROUSDT-SHORT-1774017900000-1,,ZROUSDT-SHORT-1774017900000-1,,/root/binance_bot_signals/review_snapshots/20260320/ZROUSDT_SHORT_short_exhaustion_retest_confirmed_1774017900000.png,1h,15m,1.9866,1.9825,2.041975,1.923025,1.86355,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1774019820856,pending,PHAUSDT,LONG,long_breakout_retest,,PHAUSDT-LONG-1774019400000,PHAUSDT-LONG-1774019400000,,/root/binance_bot_signals/review_snapshots/20260320/PHAUSDT_LONG_long_breakout_retest_pending_1774019400000.png,1h,5m,0.04035,,,,,OI jump 4.58% + breakout pending + 15m flat + 1h flat,
1774022203346,pending,BTRUSDT,LONG,long_breakout_retest,,BTRUSDT-LONG-1774021800000,BTRUSDT-LONG-1774021800000,,/root/binance_bot_signals/review_snapshots/20260320/BTRUSDT_LONG_long_breakout_retest_pending_1774021800000.png,1h,5m,0.14123,,,,,OI jump 3.88% + breakout pending + 15m flat + 1h flat,
1774022506842,pending,APRUSDT,LONG,long_breakout_retest,,APRUSDT-LONG-1774022100000,APRUSDT-LONG-1774022100000,,/root/binance_bot_signals/review_snapshots/20260320/APRUSDT_LONG_long_breakout_retest_pending_1774022100000.png,1h,5m,0.1295,,,,,OI jump 2.64% + breakout pending + 15m up + 1h flat,
1774022837181,pending,STOUSDT,LONG,long_breakout_retest,,STOUSDT-LONG-1774022400000,STOUSDT-LONG-1774022400000,,/root/binance_bot_signals/review_snapshots/20260320/STOUSDT_LONG_long_breakout_retest_pending_1774022400000.png,1h,5m,0.1037,,,,,OI jump 2.68% + breakout pending + 15m flat + 1h up,
1774023166024,pending,PLAYUSDT,LONG,long_breakout_retest,,PLAYUSDT-LONG-1774022700000,PLAYUSDT-LONG-1774022700000,,/root/binance_bot_signals/review_snapshots/20260320/PLAYUSDT_LONG_long_breakout_retest_pending_1774022700000.png,1h,5m,0.03537,,,,,OI jump 2.83% + breakout pending + 15m flat + 1h flat,
1774023470176,pending,PIXELUSDT,LONG,long_breakout_retest,,PIXELUSDT-LONG-1774023000000,PIXELUSDT-LONG-1774023000000,,/root/binance_bot_signals/review_snapshots/20260320/PIXELUSDT_LONG_long_breakout_retest_pending_1774023000000.png,1h,5m,0.010065,,,,,OI jump 3.15% + breakout pending + 15m flat + 1h up,
1774024418336,pending,PIXELUSDT,LONG,long_breakout_retest,,PIXELUSDT-LONG-1774023900000,PIXELUSDT-LONG-1774023900000,,/root/binance_bot_signals/review_snapshots/20260320/PIXELUSDT_LONG_long_breakout_retest_pending_1774023900000.png,1h,5m,0.01035,,,,,OI jump 3.56% + breakout pending + 15m up + 1h up,
1774025674829,pending,WLDUSDT,LONG,long_breakout_retest,,WLDUSDT-LONG-1774025100000,WLDUSDT-LONG-1774025100000,,/root/binance_bot_signals/review_snapshots/20260320/WLDUSDT_LONG_long_breakout_retest_pending_1774025100000.png,1h,5m,0.3254,,,,,OI jump 8.14% + breakout pending + 15m flat + 1h flat,
1774027577705,pending,PIPPINUSDT,LONG,long_breakout_retest,,PIPPINUSDT-LONG-1774027200000,PIPPINUSDT-LONG-1774027200000,,/root/binance_bot_signals/review_snapshots/20260320/PIPPINUSDT_LONG_long_breakout_retest_pending_1774027200000.png,1h,5m,0.10609,,,,,OI jump 2.61% + breakout pending + 15m up + 1h up,
1774028217443,pending,WAXPUSDT,LONG,long_breakout_retest,,WAXPUSDT-LONG-1774027800000,WAXPUSDT-LONG-1774027800000,,/root/binance_bot_signals/review_snapshots/20260320/WAXPUSDT_LONG_long_breakout_retest_pending_1774027800000.png,1h,5m,0.008066,,,,,OI jump 3.33% + breakout pending + 15m flat + 1h flat,
1774028855153,pending,BCHUSDT,SHORT,short_exhaustion_retest,,BCHUSDT-SHORT-EXH-1774027800000,BCHUSDT-SHORT-EXH-1774027800000,,/root/binance_bot_signals/review_snapshots/20260320/BCHUSDT_SHORT_short_exhaustion_retest_pending_1774027800000.png,1h,15m,466.41,,,,,1h exhaustion 35/35 + 15m breakdown 23/30 -> retest fail pending,
1774032342929,pending,NEARUSDT,SHORT,short_exhaustion_retest,,NEARUSDT-SHORT-EXH-1774031400000,NEARUSDT-SHORT-EXH-1774031400000,,/root/binance_bot_signals/review_snapshots/20260320/NEARUSDT_SHORT_short_exhaustion_retest_pending_1774031400000.png,1h,15m,1.321,,,,,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail pending,
1774032356912,pending,XPLUSDT,SHORT,short_exhaustion_retest,,XPLUSDT-SHORT-EXH-1774031400000,XPLUSDT-SHORT-EXH-1774031400000,,/root/binance_bot_signals/review_snapshots/20260320/XPLUSDT_SHORT_short_exhaustion_retest_pending_1774031400000.png,1h,15m,0.0942,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774032359513,pending,PENGUUSDT,SHORT,short_exhaustion_retest,,PENGUUSDT-SHORT-EXH-1774031400000,PENGUUSDT-SHORT-EXH-1774031400000,,/root/binance_bot_signals/review_snapshots/20260320/PENGUUSDT_SHORT_short_exhaustion_retest_pending_1774031400000.png,1h,15m,0.007137,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1774032370403,pending,1000BONKUSDT,SHORT,short_exhaustion_retest,,1000BONKUSDT-SHORT-EXH-1774031400000,1000BONKUSDT-SHORT-EXH-1774031400000,,/root/binance_bot_signals/review_snapshots/20260320/1000BONKUSDT_SHORT_short_exhaustion_retest_pending_1774031400000.png,1h,15m,0.005911,,,,,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail pending,
1774033286206,confirmed,XPLUSDT,SHORT,short_exhaustion_retest,XPLUSDT-SHORT-1774031400000-1,,XPLUSDT-SHORT-1774031400000-1,,/root/binance_bot_signals/review_snapshots/20260320/XPLUSDT_SHORT_short_exhaustion_retest_confirmed_1774031400000.png,1h,15m,0.0942,0.0935,0.096305,0.090695,0.08789,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774033287445,confirmed,PENGUUSDT,SHORT,short_exhaustion_retest,PENGUUSDT-SHORT-1774031400000-1,,PENGUUSDT-SHORT-1774031400000-1,,/root/binance_bot_signals/review_snapshots/20260320/PENGUUSDT_SHORT_short_exhaustion_retest_confirmed_1774031400000.png,1h,15m,0.007137,0.007104,0.00731712,0.00689088,0.0066777600000000005,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,
1774035833210,pending,SAHARAUSDT,LONG,long_breakout_retest,,SAHARAUSDT-LONG-1774035300000,SAHARAUSDT-LONG-1774035300000,,/root/binance_bot_signals/review_snapshots/20260320/SAHARAUSDT_LONG_long_breakout_retest_pending_1774035300000.png,1h,5m,0.02977,,,,,OI jump 2.04% + breakout pending + 15m flat + 1h up,
1774035985743,pending,UAIUSDT,LONG,long_breakout_retest,,UAIUSDT-LONG-1774035600000,UAIUSDT-LONG-1774035600000,,/root/binance_bot_signals/review_snapshots/20260320/UAIUSDT_LONG_long_breakout_retest_pending_1774035600000.png,1h,5m,0.4328,,,,,OI jump 2.81% + breakout pending + 15m up + 1h flat,
1774038688003,closed,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-1774005300000-1,,LTCUSDT-SHORT-1774005300000-1,EXPIRED,/root/binance_bot_signals/review_snapshots/20260320/LTCUSDT_SHORT_short_exhaustion_retest_closed_1774005300000.png,1h,15m,55.48,55.29,56.9487,53.631299999999996,51.97259999999999,EXPIRED | r=-0.11 | max bars reached,
1774039657983,pending,1000SHIBUSDT,SHORT,short_exhaustion_retest,,1000SHIBUSDT-SHORT-EXH-1774038600000,1000SHIBUSDT-SHORT-EXH-1774038600000,,/root/binance_bot_signals/review_snapshots/20260320/1000SHIBUSDT_SHORT_short_exhaustion_retest_pending_1774038600000.png,1h,15m,0.005927,,,,,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending,
1774041871533,pending,FARTCOINUSDT,LONG,long_breakout_retest,,FARTCOINUSDT-LONG-1774041300000,FARTCOINUSDT-LONG-1774041300000,,/root/binance_bot_signals/review_snapshots/20260320/FARTCOINUSDT_LONG_long_breakout_retest_pending_1774041300000.png,1h,5m,0.1946,,,,,OI jump 2.33% + breakout pending + 15m up + 1h flat,
1774042335794,closed,ZROUSDT,SHORT,short_exhaustion_retest,ZROUSDT-SHORT-1774017900000-1,,ZROUSDT-SHORT-1774017900000-1,LOSS_STOP,/root/binance_bot_signals/review_snapshots/20260320/ZROUSDT_SHORT_short_exhaustion_retest_closed_1774017900000.png,1h,15m,1.9866,1.9825,2.041975,1.923025,1.86355,LOSS_STOP | r=-1.00 | stop hit before tp,
1774042670597,pending,FETUSDT,LONG,long_breakout_retest,,FETUSDT-LONG-1774042200000,FETUSDT-LONG-1774042200000,,/root/binance_bot_signals/review_snapshots/20260320/FETUSDT_LONG_long_breakout_retest_pending_1774042200000.png,1h,5m,0.2224,,,,,OI jump 2.23% + breakout pending + 15m flat + 1h flat,
1774043129137,closed,AAVEUSDT,SHORT,short_exhaustion_retest,AAVEUSDT-SHORT-1774009800000-1,,AAVEUSDT-SHORT-1774009800000-1,EXPIRED,/root/binance_bot_signals/review_snapshots/20260320/AAVEUSDT_SHORT_short_exhaustion_retest_closed_1774009800000.png,1h,15m,111.27,111.03,114.3609,107.6991,104.3682,EXPIRED | r=0.02 | max bars reached,
1774044096646,pending,BEATUSDT,LONG,long_breakout_retest,,BEATUSDT-LONG-1774043700000,BEATUSDT-LONG-1774043700000,,/root/binance_bot_signals/review_snapshots/20260320/BEATUSDT_LONG_long_breakout_retest_pending_1774043700000.png,1h,5m,0.5545,,,,,OI jump 12.39% + breakout pending + 15m flat + 1h flat,
1774044392773,pending,TAOUSDT,LONG,long_breakout_retest,,TAOUSDT-LONG-1774044000000,TAOUSDT-LONG-1774044000000,,/root/binance_bot_signals/review_snapshots/20260320/TAOUSDT_LONG_long_breakout_retest_pending_1774044000000.png,1h,5m,275.46,,,,,OI jump 2.02% + breakout pending + 15m flat + 1h flat,
1774044406969,pending,FARTCOINUSDT,LONG,long_breakout_retest,,FARTCOINUSDT-LONG-1774044000000,FARTCOINUSDT-LONG-1774044000000,,/root/binance_bot_signals/review_snapshots/20260320/FARTCOINUSDT_LONG_long_breakout_retest_pending_1774044000000.png,1h,5m,0.2003,,,,,OI jump 2.12% + breakout pending + 15m flat + 1h flat,
1774047705785,closed,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-1774014300000-1,,TRUMPUSDT-SHORT-1774014300000-1,EXPIRED,/root/binance_bot_signals/review_snapshots/20260320/TRUMPUSDT_SHORT_short_exhaustion_retest_closed_1774014300000.png,1h,15m,3.316,3.291,3.38973,3.1922699999999997,3.0935399999999995,EXPIRED | r=-0.55 | max bars reached,
1774047707074,closed,TONUSDT,SHORT,short_exhaustion_retest,TONUSDT-SHORT-1774014300000-3,,TONUSDT-SHORT-1774014300000-3,EXPIRED,/root/binance_bot_signals/review_snapshots/20260320/TONUSDT_SHORT_short_exhaustion_retest_closed_1774014300000.png,1h,15m,1.2307,1.2244,1.261132,1.187668,1.150936,EXPIRED | r=-0.67 | max bars reached,
1774048512925,pending,WLDUSDT,SHORT,short_exhaustion_retest,,WLDUSDT-SHORT-EXH-1774047600000,WLDUSDT-SHORT-EXH-1774047600000,,/root/binance_bot_signals/review_snapshots/20260320/WLDUSDT_SHORT_short_exhaustion_retest_pending_1774047600000.png,1h,15m,0.324,,,,,1h exhaustion 23/35 + 15m breakdown 30/30 -> retest fail pending,
