2026-03-27T10:47:25.887882+00:00,1774608445887,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:25.888383+00:00,1774608445888,,AAVEUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending"", ""stage"": ""pending_open""}"
2026-03-27T10:47:25.888804+00:00,1774608445888,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,register_pending_case_done,ok,post_register_check,Y,/root/binance_bot_signals/review_workspace,"{""case_exists_after"": true}"
2026-03-27T10:47:28.671972+00:00,1774608448671,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,save_pending_csv,ok,pending_row_appended,Y,/root/binance_bot_signals/review_workspace,"{""pending_path"": ""/root/binance_bot_signals/pending_setups.csv""}"
2026-03-27T10:47:29.318978+00:00,1774608449318,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,register_pending_case_start,ok,save_pending_hook,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:29.319675+00:00,1774608449319,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,ensure_case,ok,pending_registered,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:29.319844+00:00,1774608449319,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:30.036571+00:00,1774608450036,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LTCUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:30.037393+00:00,1774608450037,,LTCUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LTCUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending""}"
2026-03-27T10:47:30.037505+00:00,1774608450037,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:30.803060+00:00,1774608450803,2026-03-27,LTCUSDT-SHORT-EXH-1774607400000,LTCUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LTCUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:30.803482+00:00,1774608450803,,LTCUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LTCUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open""}"
